,year,continent,country,income,life_exp,population
52113,1809,asia,Wallis et Futuna,,,3721
52114,1809,asia,Northern Mariana Islands,,,3360
52115,1809,africa,Comoros,702,32.1,56346
52116,1809,africa,Rwanda,436,31.8,928368
52117,1809,asia,Cook Is,,,16313
52118,1809,asia,South Korea,571,25.8,9395000
52119,1809,africa,Malawi,350,30.3,737000
52120,1809,africa,"Congo, Rep.",590,32.7,314465
52121,1809,americas,Costa Rica,776,30.21,57001
52122,1809,europe,Czech Republic,1918,34.95,5516349
52123,1809,asia,New Caledonia,,26,29432
52124,1809,europe,Denmark,2047,39.22,1103179
52125,1809,asia,Pakistan,1020,25.8,13358379
52126,1809,asia,South Yemen (former),,,551928
52127,1809,asia,Nauru,555,,1834
52128,1809,europe,Holy See,,,905
52129,1809,americas,Mexico,1381,26.9,6360908
52130,1809,asia,French Polynesia,,25.6,63241
52131,1809,europe,Finland,1264,13.43,1059547
52132,1809,asia,Uzbekistan,503,26.93,1919159
52133,1809,europe,France,1835,35,30193159
52134,1809,asia,United Korea (former),,,13740000
52135,1809,asia,Philippines,963,30.9,1894389
52136,1809,europe,Germany,1746,38.37,23773985
52137,1809,asia,Samoa,1402,25.4,47228
52138,1809,africa,St. Helena,,,1997
52139,1809,europe,Luxembourg,1455,36.9,127030
52140,1809,asia,Norfolk Island,,,1120
52141,1809,americas,Puerto Rico,1377,30.43,191764
52142,1809,asia,Qatar,1135,30.8,14092
52143,1809,europe,Romania,817,35.7,5862453
52144,1809,europe,Russia,1445,29.57,31088398
52145,1809,europe,San Marino,1424,,5492
52146,1809,africa,Sao Tome and Principe,865,31,22731
52147,1809,americas,Netherlands Antilles,,34.41,42536
52148,1809,europe,Serbia,1360,35.5,2147197
52149,1809,asia,Singapore,1023,29.1,30000
52150,1809,europe,Slovenia,1410,36.6,469664
52151,1809,africa,Zambia,678,32.6,747000
52152,1809,africa,Somalia,700,29.4,995309
52153,1809,africa,South Africa,1482,33.5,1488965
52154,1809,africa,South Sudan,508,26.67,1039668
52155,1809,asia,Sri Lanka,899,32.6,1213000
52156,1809,americas,St. Kitts and Nevis,1166,,17202
52157,1809,africa,Western Sahara,,34.75,2788
52158,1809,americas,St. Lucia,876,28.01,24000
52159,1809,africa,Sudan,519,31.4,4041935
52160,1809,europe,Switzerland,2705,38,1896369
52161,1809,africa,Togo,683,31.3,445985
52162,1809,asia,Tajikistan,558,24.24,466629
52163,1809,africa,Tanzania,563,32.2,3019768
52164,1809,asia,Thailand,933,30.4,4665000
52165,1809,asia,Timor-Leste,530,28.95,137262
52166,1809,asia,Tonga,663,28.2,18625
52167,1809,americas,Trinidad and Tobago,1232,32.9,60000
52168,1809,africa,Tunisia,717,28.8,867842
52169,1809,asia,Niue,,,4530
52170,1809,americas,Turks and Caicos Islands,487,,3296
52171,1809,asia,Tuvalu,719,,2499
52172,1809,americas,Martinique,,30.15,84039
52173,1809,africa,Uganda,464,25.3,2101397
52174,1809,europe,United Kingdom,3401,41.74,13808693
52175,1809,americas,Uruguay,1760,32.9,55000
52176,1809,asia,Vanuatu,586,24.3,27791
52177,1809,asia,Vietnam,862,32,6551000
52178,1809,africa,Zimbabwe,878,33.7,1085814
52179,1809,europe,Croatia,,36.1,1227886
52180,1809,americas,French Guiana,,30.5,9899
52181,1809,americas,Guadeloupe,,27.66,80726
52182,1809,europe,Gibraltar,,,9873
52183,1809,americas,British Virgin Islands,,,6700
52184,1809,africa,Mayotte,,32.5,8219
52185,1809,africa,Reunion,,33,92744
52186,1809,europe,Akrotiri and Dhekelia,,,3953
52187,1809,americas,Anguilla,,,2025
52188,1809,europe,Channel Islands,,,43908
52189,1809,asia,Christmas Island,,,0
52190,1809,europe,Czechoslovakia,,,7292858
52191,1809,europe,East Germany,,,5773904
52192,1809,africa,Eritrea and Ethiopia,,,3087525
52193,1809,europe,Faeroe Islands,,,13537
52194,1809,europe,Jersey,,,24420
52195,1809,europe,Liechtenstein,,,5802
52196,1809,americas,Montserrat,,,5230
52197,1809,asia,North Yemen (former),,,1782615
52198,1809,asia,Pitcairn,,,44
52199,1809,europe,Serbia and Montenegro,,,2273780
52200,1809,americas,St. Barthélemy,,,4512
52201,1809,americas,St. Martin,,,5380
52202,1809,europe,Svalbard,,,61
52203,1808,asia,Philippines,963,30.9,1894389
52204,1808,europe,Kosovo,,,383778
52205,1808,asia,Yemen,897,23.39,2593000
52206,1808,asia,Papua New Guinea,547,31.5,754894
52207,1808,europe,USSR,,,50940035
52208,1808,asia,Palau,840,,3875
52209,1808,africa,Senegal,498,25.2,1009886
52210,1808,asia,Australia,830,34.05,344107
52211,1808,europe,Norway,1295,37.26,907803
52212,1808,americas,St.-Pierre-et-Miquelon,,,1782
52213,1808,asia,Oman,917,32.3,318000
52214,1808,asia,North Korea,574,26,4345000
52215,1808,africa,Nigeria,864,30.4,12100855
52216,1808,asia,Nepal,655,32.8,3881000
52217,1808,americas,Suriname,1638,32.9,80721
52218,1808,asia,Lebanon,1088,29.7,332000
52219,1808,asia,Nauru,555,,1834
52220,1808,africa,Namibia,541,32.4,229000
52221,1808,europe,Guernsey,,,19488
52222,1808,africa,Morocco,716,33.1,2575939
52223,1808,asia,Iran,978,25.6,6384258
52224,1808,europe,Montenegro,1059,35.4,126582
52225,1808,americas,Antigua and Barbuda,758,33.54,37000
52226,1808,asia,Mongolia,593,31.8,619000
52227,1808,europe,Monaco,1969,,7789
52228,1808,europe,Moldova,622,33.15,712558
52229,1808,africa,Niger,447,30.8,1244861
52230,1808,europe,Ukraine,770,36.6,11215490
52231,1808,asia,"Hong Kong, China",1008,34.9,20000
52232,1808,africa,Mauritania,528,32,382696
52233,1808,europe,Hungary,1251,36,3745204
52234,1808,africa,Mali,603,26.41,1403398
52235,1808,asia,Sri Lanka,899,32.6,1213000
52236,1808,americas,Paraguay,836,35.5,143000
52237,1808,europe,"Macedonia, FYR",691,36.1,391865
52238,1808,asia,Maldives,843,32.65,42378
52239,1808,asia,"Macao, China",993,34.7,20333
52240,1808,americas,Cayman Islands,1040,,2439
52241,1808,europe,Lithuania,1282,28.9,778655
52242,1808,europe,Turkey,1223,35,9892582
52243,1808,americas,Virgin Islands (U.S.),,33.4,40000
52244,1808,europe,Latvia,758,33,590588
52245,1808,americas,Colombia,964,32,1206000
52246,1808,europe,Isle of Man,,,23533
52247,1808,europe,West Germany,,,14747000
52248,1808,asia,Lao,866,31.9,470000
52249,1808,asia,Kyrgyz Republic,509,23.94,530343
52250,1808,americas,Panama,848,32.9,78842
52251,1808,europe,Spain,1520,29.5,11806466
52252,1808,africa,Kenya,875,25.5,2574000
52253,1808,asia,Kazakhstan,1151,26.2,2041282
52254,1808,asia,Japan,1061,36.4,30574679
52255,1808,americas,Jamaica,1172,34.2,401000
52256,1808,europe,Italy,2555,29.69,19352484
52257,1808,africa,Libya,1051,33.1,534074
52258,1808,europe,Greenland,394,33.87,9584
52259,1808,asia,Wallis et Futuna,,,3721
52260,1808,africa,Mayotte,,32.5,8219
52261,1808,asia,American Samoa,,,8159
52262,1808,africa,Mozambique,392,30.28,2027035
52263,1808,asia,Indonesia,996,30,16448971
52264,1808,europe,Albania,668,35.4,420868
52265,1808,africa,Cote d'Ivoire,839,31.16,1088530
52266,1808,europe,Iceland,927,43.55,61428
52267,1808,americas,Peru,1205,35.7,1315290
52268,1808,africa,Seychelles,817,37,12522
52269,1808,europe,Malta,782,28.7,134072
52270,1808,europe,Gibraltar,,,9873
52271,1808,asia,"Micronesia, Fed. Sts.",520,26.7,16416
52272,1808,americas,Haiti,634,29,723000
52273,1808,americas,Guyana,1215,31.12,166034
52274,1808,europe,Yugoslavia,,,4891726
52275,1808,europe,Georgia,544,31.87,1072178
52276,1808,europe,Ireland,1449,38.3,4434313
52277,1808,asia,Kiribati,555,24.9,17876
52278,1808,africa,Guinea-Bissau,778,32,218167
52279,1808,asia,Kuwait,1131,26,81280
52280,1808,asia,Bangladesh,876,25.5,19532767
52281,1808,africa,Burundi,421,31.5,899097
52282,1808,africa,Cameroon,627,28.75,1860054
52283,1808,americas,Bolivia,855,33,1100000
52284,1808,africa,Egypt,792,33,4223639
52285,1808,africa,Gambia,817,28.8,103274
52286,1808,americas,Falkland Is (Malvinas),,,100
52287,1808,asia,Cocos Island,,,0
52288,1808,asia,United Arab Emirates,1028,30.7,40153
52289,1808,europe,Bulgaria,1090,36.15,2068021
52290,1808,asia,Tokelau,,,1007
52291,1808,americas,Aruba,834,34.42,19286
52292,1808,americas,Brazil,1110,32,3964513
52293,1808,americas,Grenada,960,31.4,29409
52294,1808,africa,Swaziland,490,32.3,86000
52295,1808,africa,Sierra Leone,735,25.1,794264
52296,1808,europe,Netherlands,3483,39.86,2285592
52297,1808,africa,"Congo, Dem. Rep.",501,31.6,5163819
52298,1808,asia,Myanmar,841,30.8,3506000
52299,1808,americas,Venezuela,683,32.2,718000
52300,1808,africa,Equatorial Guinea,359,29.8,80377
52301,1808,africa,Mauritius,941,28.7,74455
52302,1808,africa,Lesotho,395,32.8,276361
52303,1808,americas,Dominican Republic,668,29.9,89000
52304,1808,africa,Benin,597,31,636559
52305,1808,asia,Bahrain,1278,30.3,64474
52306,1808,asia,India,1051,25.44,171252554
52307,1808,asia,Palestine,1222,32.1,165944
52308,1808,africa,Ethiopia,523,29.7,2948990
52309,1808,europe,Belgium,2415,40.06,3253294
52310,1808,europe,Serbia excluding Kosovo,,,1814128
52311,1808,americas,Dominica,664,,19950
52312,1808,africa,Gabon,391,30.6,158227
52313,1808,europe,Belarus,610,36.2,2355081
52314,1808,asia,Pitcairn,,,43
52315,1808,asia,Bhutan,630,28.8,89989
52316,1808,africa,Madagascar,573,30.5,1597628
52317,1808,africa,Guinea,451,29.58,983959
52318,1808,europe,Åland,,,7664
52319,1808,africa,Algeria,723,28.82,2575939
52320,1808,asia,Solomon Islands,363,25.1,56998
52321,1808,americas,Argentina,1509,33.2,534000
52322,1808,europe,Estonia,947,34.49,334136
52323,1808,americas,Mexico,1381,26.9,6340743
52324,1808,asia,Saudi Arabia,850,32.1,2091000
52325,1808,americas,Ecuador,530,32.9,500000
52326,1808,europe,Luxembourg,1454,36.9,127030
52327,1808,americas,Cuba,948,33.34,437702
52328,1808,asia,Afghanistan,603,28.13,3280000
52329,1808,americas,St. Vincent and the Grenadines,839,25.99,25781
52330,1808,africa,Cape Verde,530,33.8,55716
52331,1808,europe,Austria,1908,34.4,3269979
52332,1808,africa,Botswana,398,33.6,121000
52333,1808,africa,Angola,640,26.98,1567028
52334,1808,asia,Taiwan,997,28.3,2000000
52335,1808,africa,Burkina Faso,480,29.2,1665421
52336,1808,asia,Malaysia,998,30.6,287000
52337,1808,europe,Armenia,514,34,413326
52338,1808,americas,El Salvador,976,28.7,248000
52339,1808,americas,Guatemala,858,25.8,509184
52340,1808,europe,Slovak Republic,1428,36.4,2140651
52341,1808,africa,Central African Republic,425,30,479444
52342,1808,asia,New Zealand,659,34.05,100000
52343,1808,europe,Andorra,1215,,2654
52344,1808,africa,Eritrea,533,30.2,205010
52345,1808,asia,Fiji,786,26.1,132244
52346,1808,europe,Azerbaijan,776,29.17,879960
52347,1808,africa,Ghana,700,28,2016034
52348,1808,africa,Liberia,798,31.1,313543
52349,1808,asia,Jordan,977,31.7,217000
52350,1808,americas,Nicaragua,974,25.4,219387
52351,1808,europe,Poland,1250,35.9,9865545
52352,1808,africa,Somalia,699,29.4,994884
52353,1808,asia,Marshall Islands,542,,5828
52354,1808,americas,Honduras,675,33.9,131820
52355,1808,europe,Portugal,1687,35.6,3136245
52356,1808,americas,Bahamas,1447,35.18,27350
52357,1808,europe,Greece,1390,36.6,2214105
52358,1808,asia,Brunei,1514,29.2,2128
52359,1808,africa,Djibouti,771,29.9,22848
52360,1808,africa,South Sudan,508,26.67,1038296
52361,1808,americas,Barbados,915,32.12,81729
52362,1808,asia,Syria,1082,31.1,1337000
52363,1808,asia,Israel,881,32,209954
52364,1808,americas,Belize,579,26.5,25526
52365,1808,asia,Iraq,971,31.2,1083323
52366,1808,europe,Czech Republic,1918,34.95,5516349
52367,1808,africa,Chad,419,30.9,1432000
52368,1808,americas,Chile,1028,32,771447
52369,1808,asia,Turkmenistan,952,24,367215
52370,1808,asia,China,985,32,344207544
52371,1808,asia,Cambodia,905,35,2090000
52372,1808,africa,Comoros,702,32.1,56346
52373,1808,asia,Cook Is,,,16293
52374,1808,asia,South Korea,571,25.8,9395000
52375,1808,africa,"Congo, Rep.",588,32.7,314465
52376,1808,africa,Malawi,350,30.3,737000
52377,1808,europe,Cyprus,854,38.5,184550
52378,1808,asia,Pakistan,1020,25.8,13332090
52379,1808,americas,Costa Rica,776,30.21,56485
52380,1808,europe,Bosnia and Herzegovina,669,35.1,851806
52381,1808,asia,New Caledonia,,26,29432
52382,1808,europe,Denmark,2043,39.37,1098585
52383,1808,asia,South Yemen (former),,,551928
52384,1808,europe,Holy See,,,905
52385,1808,americas,Canada,1382,39.01,708964
52386,1808,europe,France,1832,34.5,30098874
52387,1808,europe,Finland,1262,12.48,1050120
52388,1808,asia,Uzbekistan,503,26.93,1919159
52389,1808,asia,United Korea (former),,,13740000
52390,1808,americas,Bermuda,1229,,9803
52391,1808,europe,Germany,1734,38.37,23673748
52392,1808,asia,Samoa,1402,25.4,47236
52393,1808,africa,St. Helena,,,1997
52394,1808,asia,Norfolk Island,,,1117
52395,1808,americas,Puerto Rico,1377,30.43,187283
52396,1808,asia,Qatar,1131,30.8,14092
52397,1808,europe,Romania,816,35.7,5816793
52398,1808,europe,Russia,1444,29.57,31088398
52399,1808,africa,Rwanda,435,31.8,928368
52400,1808,europe,San Marino,1422,,5492
52401,1808,africa,Sao Tome and Principe,863,31,22731
52402,1808,europe,Serbia,1359,35.5,2147197
52403,1808,asia,Singapore,1023,29.1,30000
52404,1808,europe,Slovenia,1410,36.6,469664
52405,1808,africa,Zambia,676,32.6,747000
52406,1808,africa,South Africa,1481,33.5,1483538
52407,1808,americas,St. Kitts and Nevis,1166,,17202
52408,1808,africa,Western Sahara,,34.75,2788
52409,1808,americas,St. Lucia,875,28.01,24000
52410,1808,africa,Sudan,519,31.4,4036597
52411,1808,europe,Sweden,1327,30.15,2431251
52412,1808,europe,Switzerland,2704,38,1888424
52413,1808,africa,Togo,683,31.3,445985
52414,1808,asia,Guam,,27.5,7978
52415,1808,asia,Tajikistan,558,24.24,466629
52416,1808,africa,Tanzania,563,32.2,3019768
52417,1808,asia,Thailand,933,30.4,4665000
52418,1808,asia,Timor-Leste,529,28.95,137262
52419,1808,asia,Tonga,663,28.2,18629
52420,1808,americas,Trinidad and Tobago,1232,32.9,60000
52421,1808,africa,Tunisia,717,28.8,867194
52422,1808,americas,Turks and Caicos Islands,487,,3296
52423,1808,asia,Tuvalu,719,,2499
52424,1808,americas,Martinique,,30.15,84039
52425,1808,africa,Uganda,464,25.3,2101397
52426,1808,europe,United Kingdom,3340,40.35,13635691
52427,1808,americas,United States,2115,39.41,7929348
52428,1808,americas,Uruguay,1760,32.9,55000
52429,1808,asia,Vanuatu,586,24.3,27791
52430,1808,asia,Vietnam,862,32,6551000
52431,1808,africa,Zimbabwe,877,33.7,1085814
52432,1808,europe,Croatia,,36.1,1227886
52433,1808,americas,French Guiana,,30.5,9899
52434,1808,asia,French Polynesia,,25.6,63161
52435,1808,americas,Guadeloupe,,27.66,80726
52436,1808,americas,British Virgin Islands,,,6700
52437,1808,americas,Netherlands Antilles,,34.41,42536
52438,1808,africa,Reunion,,33,92744
52439,1808,europe,Akrotiri and Dhekelia,,,3925
52440,1808,americas,Anguilla,,,2025
52441,1808,europe,Channel Islands,,,43908
52442,1808,asia,Christmas Island,,,0
52443,1808,europe,Czechoslovakia,,,7260625
52444,1808,europe,East Germany,,,5773904
52445,1808,africa,Eritrea and Ethiopia,,,3081552
52446,1808,europe,Faeroe Islands,,,13537
52447,1808,asia,Northern Mariana Islands,,,3360
52448,1808,europe,Jersey,,,24420
52449,1808,europe,Liechtenstein,,,5802
52450,1808,americas,Montserrat,,,5230
52451,1808,asia,Niue,,,4531
52452,1808,asia,North Yemen (former),,,1782615
52453,1808,europe,Serbia and Montenegro,,,2273780
52454,1808,americas,St. Barthélemy,,,4228
52455,1808,americas,St. Martin,,,5380
52456,1808,europe,Svalbard,,,60
52457,1807,asia,Philippines,963,30.9,1894389
52458,1807,europe,Kosovo,,,383778
52459,1807,asia,Yemen,894,23.39,2593000
52460,1807,asia,Papua New Guinea,547,31.5,754894
52461,1807,americas,Aruba,834,34.42,19286
52462,1807,europe,USSR,,,50633612
52463,1807,asia,Palau,840,,3875
52464,1807,africa,Senegal,498,25.2,1009886
52465,1807,asia,Australia,828,34.05,344963
52466,1807,europe,Norway,1293,41.77,902803
52467,1807,asia,Oman,916,32.3,318000
52468,1807,asia,North Korea,575,26,4345000
52469,1807,africa,Nigeria,862,30.4,12100855
52470,1807,asia,Nepal,655,32.8,3881000
52471,1807,asia,Maldives,843,32.65,42378
52472,1807,americas,Suriname,1638,32.9,80721
52473,1807,asia,Lebanon,1087,29.7,332000
52474,1807,africa,Namibia,541,32.4,229000
52475,1807,europe,Guernsey,,,19488
52476,1807,africa,Morocco,716,33.1,2566734
52477,1807,asia,Iran,978,25.6,6369828
52478,1807,europe,Montenegro,1059,35.4,126582
52479,1807,americas,Antigua and Barbuda,758,33.54,37000
52480,1807,asia,Mongolia,593,31.8,619000
52481,1807,europe,Monaco,1966,,7789
52482,1807,africa,Niger,447,30.8,1244861
52483,1807,europe,Moldova,622,33.15,712558
52484,1807,europe,Ukraine,769,36.6,11215490
52485,1807,asia,"Hong Kong, China",1008,34.9,20000
52486,1807,africa,Mauritania,528,32,382696
52487,1807,asia,Pitcairn,,,42
52488,1807,europe,Hungary,1250,36,3713608
52489,1807,africa,Mali,603,26.41,1403398
52490,1807,asia,Sri Lanka,899,32.6,1213000
52491,1807,americas,Paraguay,836,35.5,143000
52492,1807,europe,"Macedonia, FYR",691,36.1,391865
52493,1807,asia,"Macao, China",993,34.7,19928
52494,1807,europe,Lithuania,1280,28.9,778655
52495,1807,europe,Turkey,1222,35,9877613
52496,1807,africa,Lesotho,395,32.8,276361
52497,1807,americas,Virgin Islands (U.S.),,33.4,40000
52498,1807,europe,Latvia,757,33,590588
52499,1807,americas,Colombia,964,32,1206000
52500,1807,europe,Isle of Man,,,23533
52501,1807,europe,West Germany,,,14747000
52502,1807,asia,Lao,865,31.9,470000
52503,1807,asia,Kyrgyz Republic,509,23.94,530343
52504,1807,americas,Panama,848,32.9,78842
52505,1807,europe,Spain,1519,29.5,11774009
52506,1807,africa,Somalia,698,29.4,994459
52507,1807,africa,Kenya,872,25.5,2574000
52508,1807,asia,Kazakhstan,1149,26.2,2041282
52509,1807,asia,Japan,1060,36.4,30539500
52510,1807,americas,Jamaica,1172,34.2,401000
52511,1807,europe,Italy,2419,29.69,19285395
52512,1807,europe,Slovak Republic,1428,36.4,2140651
52513,1807,europe,Greenland,394,33.87,9584
52514,1807,asia,Iraq,971,31.2,1082521
52515,1807,africa,Mayotte,,32.5,8219
52516,1807,asia,American Samoa,,,8160
52517,1807,africa,Mozambique,392,30.28,2021392
52518,1807,africa,Cote d'Ivoire,835,31.16,1088530
52519,1807,africa,Libya,1051,33.1,533748
52520,1807,europe,Iceland,927,43.56,61428
52521,1807,americas,Peru,1205,35.7,1315148
52522,1807,africa,Seychelles,814,37,12522
52523,1807,asia,Fiji,786,26.1,132029
52524,1807,europe,Malta,782,28.7,134072
52525,1807,asia,"Micronesia, Fed. Sts.",520,26.7,16416
52526,1807,americas,Haiti,634,29,723000
52527,1807,americas,Guyana,1215,31.12,166034
52528,1807,europe,Georgia,543,31.87,1072178
52529,1807,asia,Kiribati,554,24.9,17876
52530,1807,europe,Ireland,1449,38.3,4386339
52531,1807,asia,Kuwait,1126,26,81280
52532,1807,africa,Guinea-Bissau,778,32,218167
52533,1807,asia,Bangladesh,876,25.5,19494327
52534,1807,americas,Guatemala,858,25.8,502618
52535,1807,africa,Burundi,421,31.5,899097
52536,1807,africa,Cameroon,627,28.75,1860054
52537,1807,americas,Bolivia,854,33,1100000
52538,1807,africa,Egypt,792,33,4226119
52539,1807,americas,Falkland Is (Malvinas),,,100
52540,1807,asia,Cocos Island,,,0
52541,1807,europe,Bulgaria,1090,36.11,2058403
52542,1807,americas,Brazil,1110,32,3922368
52543,1807,americas,Grenada,960,31.4,29409
52544,1807,africa,Sierra Leone,735,25.1,794264
52545,1807,africa,Swaziland,490,32.3,86000
52546,1807,asia,Indonesia,995,30,16406028
52547,1807,africa,"Congo, Dem. Rep.",499,31.6,5163819
52548,1807,europe,Netherlands,3914,39.86,2281685
52549,1807,africa,Gambia,816,28.8,103274
52550,1807,americas,Venezuela,683,32.2,718000
52551,1807,africa,Equatorial Guinea,359,29.8,80377
52552,1807,africa,Mauritius,941,28.7,72896
52553,1807,americas,Dominican Republic,668,29.9,89000
52554,1807,asia,China,985,32,341306849
52555,1807,africa,Benin,597,31,636559
52556,1807,asia,Bahrain,1273,30.3,64474
52557,1807,africa,Guinea,451,29.57,983959
52558,1807,asia,Palestine,1222,32.1,165944
52559,1807,asia,India,1052,25.44,170915534
52560,1807,europe,Belgium,2415,40.06,3238671
52561,1807,africa,Ethiopia,523,29.7,2948990
52562,1807,asia,Tokelau,,,1008
52563,1807,africa,Gabon,391,30.6,158227
52564,1807,europe,Belarus,610,36.2,2355081
52565,1807,asia,Bhutan,630,28.8,89989
52566,1807,asia,United Arab Emirates,1024,30.7,40153
52567,1807,europe,Poland,1245,35.9,9820223
52568,1807,europe,Serbia excluding Kosovo,,,1814128
52569,1807,americas,Dominica,664,,19950
52570,1807,asia,Taiwan,997,28.3,2000000
52571,1807,africa,Algeria,722,28.82,2566734
52572,1807,africa,Madagascar,573,30.5,1590712
52573,1807,africa,Burkina Faso,480,29.2,1665421
52574,1807,asia,Solomon Islands,363,25.1,56998
52575,1807,americas,Mexico,1380,26.9,6320642
52576,1807,europe,Estonia,945,34.3,334136
52577,1807,europe,Andorra,1212,,2654
52578,1807,africa,Eritrea,533,30.2,205010
52579,1807,americas,Ecuador,530,32.9,500000
52580,1807,asia,Saudi Arabia,850,32.1,2091000
52581,1807,africa,Central African Republic,425,30,479444
52582,1807,europe,Luxembourg,1454,36.9,127030
52583,1807,americas,Cuba,937,33.18,424879
52584,1807,americas,St. Vincent and the Grenadines,839,25.99,25781
52585,1807,africa,Cape Verde,530,33.8,55716
52586,1807,americas,Honduras,675,33.9,131559
52587,1807,europe,Austria,1901,34.4,3261859
52588,1807,europe,Sweden,1401,38.76,2431799
52589,1807,africa,Angola,637,26.98,1567028
52590,1807,africa,Botswana,398,33.6,121000
52591,1807,asia,Malaysia,998,30.6,287000
52592,1807,africa,Djibouti,769,29.9,22848
52593,1807,africa,South Africa,1481,33.5,1478129
52594,1807,europe,Armenia,514,34,413326
52595,1807,europe,Åland,,,7596
52596,1807,asia,New Zealand,659,34.05,100000
52597,1807,asia,Afghanistan,603,28.14,3280000
52598,1807,americas,Cayman Islands,1040,,2439
52599,1807,africa,Ghana,700,28,2016034
52600,1807,africa,Liberia,798,31.1,313543
52601,1807,asia,Jordan,977,31.7,217000
52602,1807,americas,Nicaragua,974,25.4,219387
52603,1807,europe,Portugal,1686,35.6,3123209
52604,1807,americas,Belize,579,26.5,25526
52605,1807,asia,Marshall Islands,541,,5828
52606,1807,europe,Azerbaijan,776,29.17,879960
52607,1807,africa,Tanzania,563,32.2,3019768
52608,1807,americas,Bahamas,1447,35.18,27350
52609,1807,europe,Yugoslavia,,,4865709
52610,1807,asia,Brunei,1513,29.2,2128
52611,1807,europe,Albania,668,35.4,419550
52612,1807,africa,South Sudan,508,26.67,1036925
52613,1807,americas,Barbados,914,32.12,81729
52614,1807,asia,Syria,1082,31.1,1337000
52615,1807,asia,Israel,880,32,209954
52616,1807,americas,Argentina,1509,33.2,534000
52617,1807,europe,Czech Republic,1917,34.95,5516349
52618,1807,africa,Chad,419,30.9,1432000
52619,1807,americas,Chile,1027,32,771447
52620,1807,asia,Turkmenistan,951,24,367215
52621,1807,asia,Wallis et Futuna,,,3721
52622,1807,asia,Cambodia,904,35,2090000
52623,1807,americas,Canada,1373,39.01,700705
52624,1807,africa,Comoros,701,32.1,56346
52625,1807,asia,Vietnam,862,32,6551000
52626,1807,asia,Cook Is,,,16274
52627,1807,asia,South Korea,572,25.8,9395000
52628,1807,africa,"Congo, Rep.",586,32.7,314465
52629,1807,africa,Malawi,350,30.3,737000
52630,1807,europe,Cyprus,854,38.5,184530
52631,1807,americas,Costa Rica,776,30.21,55973
52632,1807,asia,New Caledonia,,26,29432
52633,1807,europe,Denmark,2039,42.58,1094010
52634,1807,europe,Greece,1388,36.6,2206136
52635,1807,asia,Pakistan,1020,25.8,13305853
52636,1807,asia,South Yemen (former),,,551928
52637,1807,asia,Myanmar,841,30.8,3506000
52638,1807,asia,Nauru,554,,1834
52639,1807,europe,Holy See,,,905
52640,1807,americas,El Salvador,975,28.7,248000
52641,1807,europe,Finland,1260,36.6,1040777
52642,1807,asia,Uzbekistan,503,26.93,1919159
52643,1807,europe,France,1828,34.2,30004883
52644,1807,asia,United Korea (former),,,13740000
52645,1807,americas,Bermuda,1229,,9789
52646,1807,europe,Germany,1722,38.37,23573934
52647,1807,asia,Samoa,1402,25.4,47244
52648,1807,europe,Gibraltar,,,9873
52649,1807,africa,St. Helena,,,1997
52650,1807,europe,Bosnia and Herzegovina,669,35.1,851806
52651,1807,asia,Norfolk Island,,,1114
52652,1807,americas,Puerto Rico,1377,30.43,182905
52653,1807,asia,Qatar,1126,30.8,14092
52654,1807,europe,Romania,816,35.7,5771488
52655,1807,europe,Russia,1442,29.57,31088398
52656,1807,africa,Rwanda,435,31.8,928368
52657,1807,europe,San Marino,1419,,5492
52658,1807,africa,Sao Tome and Principe,861,31,22731
52659,1807,europe,Serbia,1359,35.5,2147197
52660,1807,asia,Singapore,1022,29.1,30000
52661,1807,europe,Slovenia,1410,36.6,469664
52662,1807,africa,Zambia,675,32.6,747000
52663,1807,americas,St. Kitts and Nevis,1166,,17202
52664,1807,africa,Western Sahara,,34.75,2788
52665,1807,americas,St. Lucia,875,28.01,24000
52666,1807,africa,Sudan,519,31.4,4031267
52667,1807,europe,Switzerland,2704,38,1880512
52668,1807,africa,Togo,683,31.3,445985
52669,1807,asia,Guam,,27.5,7707
52670,1807,asia,Tajikistan,558,24.24,466629
52671,1807,asia,Thailand,932,30.4,4665000
52672,1807,asia,Timor-Leste,528,28.95,137262
52673,1807,asia,Tonga,663,28.2,18632
52674,1807,americas,Trinidad and Tobago,1231,32.9,60000
52675,1807,africa,Tunisia,716,28.8,866547
52676,1807,americas,Turks and Caicos Islands,487,,3296
52677,1807,asia,Tuvalu,719,,2499
52678,1807,americas,Martinique,,30.15,84039
52679,1807,africa,Uganda,464,25.3,2101397
52680,1807,europe,United Kingdom,3549,40.05,13464857
52681,1807,americas,United States,2274,39.41,7778775
52682,1807,americas,Uruguay,1760,32.9,55000
52683,1807,asia,Vanuatu,586,24.3,27791
52684,1807,africa,Zimbabwe,876,33.7,1085814
52685,1807,europe,Croatia,,36.1,1227886
52686,1807,americas,French Guiana,,30.5,9899
52687,1807,asia,French Polynesia,,25.6,63082
52688,1807,americas,Guadeloupe,,27.66,80726
52689,1807,americas,British Virgin Islands,,,6700
52690,1807,americas,Netherlands Antilles,,34.41,42536
52691,1807,africa,Reunion,,33,92744
52692,1807,europe,Akrotiri and Dhekelia,,,3897
52693,1807,americas,Anguilla,,,2025
52694,1807,europe,Channel Islands,,,43908
52695,1807,asia,Christmas Island,,,0
52696,1807,europe,Czechoslovakia,,,7228535
52697,1807,europe,East Germany,,,5773904
52698,1807,africa,Eritrea and Ethiopia,,,3075590
