LIMIT_BAL_US,SEX,EDUCATION,MARRIAGE,AGE,PAY_SCORE_AVG,BILL_AVG_US,PAY_AMT_AVG_US,PAY_TO_BILL,CREDIT_UTILIZATION,DEFAULT_PAYMENT_NEXT_MO
1814.285714,1,2,1,32,0.00,1498.158524,214.5332381,0.14,0.82532,1
3628.571429,1,4,2,29,0.00,3534.797048,147.3744286,0.04,0.92086,0
7257.142857,1,2,1,32,1.67,4119.577619,148.9830952,0.04,0.552095,1
2540,1,3,1,33,0.00,1817.64819,123.8431429,0.07,1.000157143,1
11611.42857,1,2,2,29,0.00,4159.195571,142.8991905,0.03,0.457859375,0
3265.714286,1,1,2,31,0.33,1250.714143,130.0238095,0.10,0.3620111111,0
7982.857143,1,2,2,31,0.00,5702.457238,231.0190476,0.04,0.7608636364,1
6168.571429,1,4,2,28,0.00,4847.088048,175.8224286,0.04,0.9986058824,0
5442.857143,1,2,2,28,0.50,4567.373571,156.1011429,0.03,1.039753333,0
6531.428571,1,1,2,29,-1.50,6.28952381,6.28952381,1.00,0,1
3991.428571,1,2,2,29,0.00,3973.957,152.1822857,0.04,0.9542545455,0
7257.142857,1,1,2,30,1.83,6791.881381,230.7892381,0.03,0.912495,1
5442.857143,1,1,2,30,-2.00,65.03609524,63.22180952,0.97,0.006593333333,0
9434.285714,1,1,2,30,-2.00,132.0981429,133.4588571,1.01,0.008930769231,0
13062.85714,1,1,2,30,0.00,12095.16552,390.5552381,0.03,1.014694444,0
4717.142857,1,2,2,29,1.00,1757.698143,53.82380952,0.03,0.3636307692,0
18142.85714,1,1,2,29,-0.17,459.8609524,174.8124762,0.38,0.058756,0
12337.14286,1,1,2,29,0.00,8645.29519,1480.614381,0.17,0.8151176471,1
2540,1,1,2,26,0.33,1898.807238,90.69009524,0.05,0.7413857143,0
3265.714286,1,2,1,29,-0.67,352.0621429,196.9649048,0.56,0.005555555556,0
1814.285714,1,2,1,30,1.50,1768.493143,72.57142857,0.04,0.99852,1
6168.571429,1,2,2,30,-0.50,457.883381,147.8461429,0.32,0.002070588235,0
1814.285714,1,3,2,30,0.00,1693.611524,78.62509524,0.05,0.87404,0
3265.714286,1,1,2,29,0.33,1872.076762,105.8212381,0.06,0.5287222222,0
7257.142857,1,2,2,29,0.00,1628.490762,720.1867619,0.44,0.34591,0
725.7142857,1,2,2,32,-0.17,669.084381,139.2887619,0.21,0.9236,0
10160,1,3,1,32,0.00,6131.723286,210.4087619,0.03,0.5671357143,1
7257.142857,1,3,1,33,-0.83,360.0389524,354.6202857,0.98,0.02934,0
1814.285714,1,2,2,32,0.33,1739.851619,217.7142857,0.13,1.0048,1
3628.571429,1,1,2,32,-0.67,100.3844286,57.45238095,0.57,0.13565,0
4354.285714,1,2,1,32,-1.00,55.14219048,57.45238095,1.04,0.009716666667,0
1088.571429,1,3,2,32,0.00,310.0735238,31.32061905,0.10,0.1993666667,0
5805.714286,1,2,2,32,-0.17,743.2160952,94.742,0.13,0.2390875,0
13062.85714,1,1,2,29,-0.50,269.9778095,330.8712857,1.23,0.01917222222,0
7257.142857,1,2,2,33,-1.00,243.8520952,137.9945714,0.57,0.09022,1
7982.857143,1,1,2,29,0.00,897.6057619,42.06119048,0.05,0.1182363636,0
2902.857143,1,1,2,30,-0.33,95.23790476,42.38171429,0.45,0.0688,0
5805.714286,1,1,1,30,-0.17,1326.738762,322.9307619,0.24,0.1047125,0
9434.285714,1,2,2,30,0.33,295.607619,60.47619048,0.20,0.01784615385,0
4354.285714,1,2,2,31,0.00,4181.729,874.4131429,0.21,1.005158333,0
2902.857143,1,2,2,30,-0.33,1205.399333,1318.882905,1.09,0.6703375,0
725.7142857,1,1,2,30,-0.17,2728.050714,119.0110952,0.04,4.1406,0
3628.571429,1,3,2,30,0.00,2904.302524,258.5054762,0.09,0.92218,0
1814.285714,1,2,2,31,0.83,480.2051429,33.78804762,0.07,0.20852,0
1814.285714,1,2,2,29,-1.33,186.8714286,9.071428571,0.05,0.618,0
9434.285714,1,1,1,37,1.50,6813.423,360.4380952,0.05,0.62905,1
1814.285714,1,2,1,38,0.00,667.8325238,39.64819048,0.06,0.32972,0
6894.285714,1,2,2,28,0.00,7109.399524,226.7070952,0.03,1.890947368,0
7257.142857,1,1,2,33,0.00,1355.071857,49.83238095,0.04,0.24475,0
5080,1,2,1,48,0.00,3704.850048,121.7325238,0.03,0.9425642857,0
4717.142857,1,1,1,42,-0.17,29.36119048,12.85119048,0.44,0.003,1
1814.285714,1,3,1,26,0.83,516.7992857,58.05714286,0.11,0.2931,1
3628.571429,1,2,2,31,1.17,1364.300524,42.93809524,0.03,0.36204,0
7257.142857,1,3,2,37,0.00,3158.223905,123.698,0.04,0.518575,0
362.8571429,1,3,2,23,0.00,276.3278095,25.90195238,0.09,0.7787,0
725.7142857,1,2,2,24,0.00,644.2528571,48.74985714,0.08,0.7704,0
725.7142857,1,2,2,25,-0.17,90.05509524,78.05057143,0.87,0.26735,0
1088.571429,1,2,1,22,2.83,974.4951905,26.07128571,0.03,0.8382333333,1
1088.571429,1,2,1,27,3.00,386.6545238,10.28095238,0.03,0.3615333333,1
11248.57143,1,2,2,30,0.00,8748.824381,334.469619,0.04,0.8179,0
1814.285714,1,2,2,31,-0.17,1720.668571,302.0785714,0.18,0.98048,1
11611.42857,1,5,1,47,-0.67,201.7667143,123.8310476,0.61,0.0273375,0
5805.714286,1,2,1,45,0.00,3308.519333,75.69804762,0.02,0.9740125,1
1814.285714,1,3,2,31,0.33,836.851381,45.35714286,0.05,0.90388,0
725.7142857,1,2,1,31,0.00,210.8502381,27.2082381,0.13,0.18845,1
11974.28571,1,2,1,32,1.33,2397.977714,135.8174286,0.06,0.1842545455,0
362.8571429,1,3,2,36,-0.67,157.6916667,111.2761905,0.71,0.0576,1
3628.571429,1,1,1,41,0.83,2390.472619,64.06242857,0.03,0.89137,0
4717.142857,1,1,1,42,0.00,1501.000905,446.7557619,0.30,0.1843846154,0
725.7142857,1,3,3,44,1.67,375.7688095,0,0.00,0.55135,1
13425.71429,1,2,2,39,0.50,12235.1679,362.4761429,0.03,0.9276972973,1
6894.285714,1,3,1,41,0.17,518.0511429,14.55057143,0.03,0.4364526316,0
1814.285714,1,2,1,35,0.00,907.6448095,53.82380952,0.06,0.40548,0
6531.428571,1,1,2,28,0.00,1218.044905,55.63809524,0.05,0.1485,0
2177.142857,1,2,1,30,1.50,1704.793571,58.66190476,0.03,0.7689666667,1
6168.571429,1,1,2,29,0.00,5116.721143,189.4114286,0.04,1.031464706,0
2540,1,1,2,49,1.17,1473.218143,73.06733333,0.05,0.5461142857,1
5442.857143,1,2,2,32,0.00,2407.091476,97.45133333,0.04,0.9785666667,1
3628.571429,1,2,2,32,1.00,1500.390095,125.1857143,0.08,0.34904,1
725.7142857,1,2,2,35,2.67,570.9738571,96.76190476,0.17,0.34275,1
11974.28571,1,2,1,38,0.00,4136.39,196.7471905,0.05,0.4385727273,0
725.7142857,1,3,2,31,1.50,450.420619,27.91580952,0.06,0.5679,1
7257.142857,1,3,2,32,-0.67,468.3639048,380.365,0.81,0.024405,0
3265.714286,1,3,3,40,0.00,2022.263333,98.65480952,0.05,0.5917333333,1
3265.714286,1,2,1,47,-0.83,664.972,33.94528571,0.05,0.6029777778,1
5442.857143,1,3,1,39,-2.00,0,0,1.00,0,0
725.7142857,1,3,2,47,0.83,650.4577143,27.56504762,0.04,0.88145,1
1814.285714,1,2,2,28,0.00,778.2257619,156.5789048,0.20,0.33778,0
725.7142857,1,2,1,32,-0.33,150.289381,20.38047619,0.14,0.3581,0
6531.428571,1,1,1,48,0.00,2392.262714,99.53171429,0.04,0.3599333333,0
1814.285714,1,2,2,29,1.67,1352.743524,54.42857143,0.04,0.70976,1
6531.428571,1,2,1,37,-0.67,3263.92419,103.4989524,0.03,0.9738166667,0
7257.142857,1,2,1,40,0.67,5621.63081,265.5207143,0.05,1.04006,1
6531.428571,1,1,2,28,2.00,5417.910714,175.054381,0.03,0.9730777778,0
15965.71429,1,1,2,31,-0.33,990.0496667,672.670619,0.68,0.08533409091,0
1088.571429,1,2,2,40,1.33,942.6121429,31.33271429,0.03,0.8709666667,1
9797.142857,1,1,2,36,-0.83,2084.142571,1288.89881,0.62,0.4059666667,0
4717.142857,1,3,2,28,0.00,4823.133429,226.1809524,0.05,1.020792308,0
1814.285714,1,2,2,29,0.00,434.3460476,31.95561905,0.07,0.264,0
4717.142857,1,2,1,42,-1.00,14.36914286,14.36914286,1.00,0.003046153846,0
6894.285714,1,2,1,41,0.67,3979.254714,140.9095238,0.04,0.6703684211,1
1814.285714,1,2,2,34,1.17,1960.789286,67.12857143,0.03,1.07832,1
1814.285714,1,2,2,35,0.00,1445.435381,56.45452381,0.04,0.99756,0
1814.285714,1,3,1,42,0.00,902.4015238,40.5432381,0.04,0.84476,0
2902.857143,1,3,2,44,-0.33,1080.473667,60.50642857,0.06,0.6912125,1
2540,1,2,1,36,0.00,855.804619,205.6190476,0.24,0.4721428571,0
1814.285714,1,3,2,49,0.00,964.8069048,159.306381,0.17,0.9649,0
1088.571429,1,1,2,33,1.83,969.2035238,50.1952381,0.05,0.8608666667,0
11248.57143,1,2,2,34,0.33,2693.748619,71.0897619,0.03,0.6462193548,0
4354.285714,1,2,2,35,0.67,2006.400429,103.7831905,0.05,0.412375,1
10160,1,2,1,47,0.00,6768.253333,345.6879524,0.05,0.6848535714,0
3265.714286,1,2,1,39,0.00,1409.246429,73.17619048,0.05,0.4078111111,0
10160,1,1,1,42,-2.00,31.36295238,37.73109524,1.20,-0.00009285714286,0
362.8571429,1,2,1,44,0.00,237.3327619,72.69842857,0.31,0.6436,1
12337.14286,1,1,1,43,-2.00,65.48966667,78.00219048,1.19,0.0005441176471,0
2540,1,2,1,44,1.83,2019.166952,70.75714286,0.04,0.7756714286,1
20320,1,2,1,49,0.33,245.0434762,72.35371429,0.30,0.02398571429,0
13062.85714,1,2,1,40,-0.50,63.43952381,54.53138095,0.86,0.004091666667,0
2540,1,3,2,47,0.00,1091.431952,44.96404762,0.04,0.5837428571,0
7982.857143,1,2,1,45,0.00,5182.749048,157.2380952,0.03,0.75265,0
7257.142857,1,1,1,40,-2.00,36.0982381,36.0982381,1.00,0.0041,0
6531.428571,1,3,1,39,0.00,954.0965714,50.49157143,0.05,0.1337111111,0
7620,1,2,3,39,0.00,3568.155714,175.3809524,0.05,0.8247,0
3628.571429,1,2,1,39,0.00,2809.711714,116.5799524,0.04,0.74053,0
1814.285714,1,3,1,44,0.33,770.8295238,293.9747619,0.38,0.11578,0
1814.285714,1,3,2,34,0.00,1136.698381,123.9761905,0.11,0.88072,0
7620,1,1,1,34,-0.17,1517.523,333.9071905,0.22,0.2029380952,0
725.7142857,1,2,2,37,4.67,87.08571429,0,0.00,0.12,1
6168.571429,1,1,2,36,0.67,5619.205714,165.1,0.03,1.041858824,0
6531.428571,1,3,1,37,-2.00,154.1235714,102.0656667,0.66,0.06315555556,0
9797.142857,1,3,2,38,2.00,9474.266524,275.5476667,0.03,0.9571925926,1
16328.57143,1,2,1,41,-2.00,38.39633333,40.64604762,1.06,0.002373333333,0
2177.142857,1,2,1,41,-0.17,670.3180952,152.7386667,0.23,0.4521666667,1
1088.571429,1,2,1,36,1.83,954.3989524,57.48866667,0.06,0.7420333333,0
1814.285714,1,2,2,41,0.00,1554.752143,72.78309524,0.05,0.78738,0
10160,1,3,1,46,-0.50,742.5327143,334.0220952,0.45,0.05066428571,0
15240,1,1,2,33,-0.17,1659.436429,341.7690952,0.21,0.4051095238,0
1814.285714,1,3,1,45,0.00,564.5331429,45.65952381,0.08,0.58574,0
4354.285714,1,2,1,45,0.00,457.0427619,163.5215714,0.36,0.1881083333,0
1814.285714,1,2,1,41,2.33,1135.573524,24.19047619,0.02,0.64282,1
4354.285714,1,1,1,49,0.00,3580.365857,788.1317619,0.22,0.08420833333,0
3628.571429,1,2,1,43,-1.00,14.15142857,14.15142857,1.00,0.0039,0
725.7142857,1,1,2,22,0.50,424.8512857,29.63333333,0.07,0.52955,0
725.7142857,1,3,2,24,2.33,715.566381,0,0.00,1.05755,0
1088.571429,1,2,2,30,2.17,1001.933238,67.25557143,0.07,0.8635666667,1
8708.571429,1,1,2,30,-0.17,6745.689667,250.6314762,0.04,0.7454625,0
13062.85714,1,3,2,33,0.00,1550.839333,177.116619,0.11,0.08969444444,0
1814.285714,1,2,1,44,0.50,50.53390476,20.701,0.41,0.02946,1
6531.428571,1,2,1,46,-2.00,26.3192381,23.96066667,0.91,0.002166666667,1
7982.857143,1,1,1,39,0.00,2739.335571,147.3502381,0.05,0.4385136364,0
16328.57143,1,1,1,45,-0.50,1129.556143,403.733,0.36,0.05949555556,1
1088.571429,1,2,2,42,-1.00,99.76757143,96.18738095,0.96,0.09273333333,0
1814.285714,1,2,3,41,0.00,836.2526667,128.4937619,0.15,0.62394,0
13062.85714,1,2,1,36,-2.00,87.18247619,75.11142857,0.86,0.012975,0
13062.85714,1,2,1,34,0.00,1438.498762,71.22885714,0.05,0.1383111111,0
725.7142857,1,2,1,40,0.00,619.6632381,59.26666667,0.10,0.71765,0
8345.714286,1,2,1,36,-1.33,27.15985714,25.06738095,0.92,0,0
1814.285714,1,2,2,40,0.00,1397.338667,60.44595238,0.04,0.9412,1
15240,1,1,1,42,-0.83,754.7730952,636.6328571,0.84,0.03147142857,0
725.7142857,1,3,1,40,0.00,662.2142857,35.60233333,0.05,0.94935,1
725.7142857,1,3,1,40,1.50,604.7074762,47.77619048,0.08,0.6685,1
2540,1,2,1,37,0.00,1855.149476,157.7460952,0.09,0.8283,0
1451.428571,1,2,1,46,2.33,1136.940286,57.32538095,0.05,0.6831,1
725.7142857,1,2,2,34,1.33,658.5796667,39.30952381,0.06,0.8228,1
5080,1,1,2,30,-1.00,147.3804762,69.86814286,0.47,0.0962,0
4717.142857,1,2,1,33,-1.00,3.586238095,8.394095238,2.34,0.0007615384615,0
8708.571429,1,1,1,35,-0.83,394.4740952,273.685,0.69,0.07532916667,0
725.7142857,1,2,2,30,0.00,633.7662857,42.7022381,0.07,0.7535,1
8345.714286,1,2,2,34,-2.00,332.9819048,209.1448095,0.63,0.1181652174,0
18142.85714,1,2,1,44,-0.67,5714.812524,3818.835571,0.67,0.154018,0
725.7142857,1,2,1,46,0.00,588.4756667,38.53542857,0.07,0.87415,1
1814.285714,1,2,1,42,0.00,1055.061571,82.46533333,0.08,0.89274,0
4717.142857,1,1,2,38,-1.00,1600.181857,42.33333333,0.03,1.009207692,0
14514.28571,1,2,1,42,-0.50,184.228619,114.173,0.62,0.00746,1
1814.285714,1,3,1,40,0.33,1446.596524,61.08095238,0.04,0.7449,0
13062.85714,1,1,2,30,-0.83,760.8025714,694.0126667,0.91,0.02276388889,0
1814.285714,1,3,2,34,2.17,1760.419571,82.67095238,0.05,0.89902,1
725.7142857,1,2,2,44,0.00,227.0518095,22.2552381,0.10,0.44215,0
5805.714286,1,1,1,40,-1.33,15.11904762,16.44952381,1.09,0.003125,1
15240,1,3,1,32,-0.50,1652.203476,802.386,0.49,0.004464285714,0
5442.857143,1,1,2,34,1.17,1472.492429,93.9497619,0.06,0.2157,1
6894.285714,1,1,2,37,0.00,2839.332952,136.5008095,0.05,0.5188842105,0
725.7142857,1,3,2,31,1.00,645.7587143,51.82204762,0.08,0.82545,1
14877.14286,1,1,2,32,-0.83,203.2060476,202.4500952,1.00,0.008143902439,0
9797.142857,1,1,2,32,0.00,1879.473,120.952381,0.06,0.1745037037,0
4354.285714,1,1,1,32,-0.67,1997.159667,69.54761905,0.03,0.8879333333,0
1088.571429,1,2,1,33,0.00,1275.473095,229.283381,0.18,1.0086,0
8708.571429,1,3,1,33,0.33,4990.719,1109.381286,0.22,0.2702208333,0
10885.71429,1,1,1,33,0.00,725.9501429,66.86247619,0.09,0.1060266667,0
18142.85714,1,1,1,34,0.00,2586.899286,923.4290952,0.36,0.209276,0
25400,1,1,1,34,-2.00,176.6872381,483.3378095,2.74,0.005155714286,0
3991.428571,1,1,2,33,0.00,2656.827905,130.2415238,0.05,0.8415909091,0
17780,1,2,1,34,-0.17,2376.593333,1084.078048,0.46,0.05105102041,0
18142.85714,1,1,2,34,0.00,738.8497143,199.5714286,0.27,0.064564,0
1814.285714,1,2,2,43,-0.83,16.764,16.764,1.00,0.00792,1
15602.85714,1,1,1,42,-2.00,296.3030952,253.1835714,0.85,0.02642325581,0
7257.142857,1,2,1,37,-0.67,551.0106667,448.8421905,0.81,0.14656,0
9797.142857,1,3,2,38,0.00,7162.539952,299.6353333,0.04,0.9771925926,0
7982.857143,1,2,1,49,-0.50,523.0525238,279.3153333,0.53,0.002454545455,0
725.7142857,1,2,2,34,-0.17,14.15142857,7.075714286,0.50,0.0195,0
10160,1,1,2,35,-1.17,66.12466667,93.7562381,1.42,-0.000007142857143,0
2540,1,2,1,49,0.00,1869.476286,74.05914286,0.04,0.8450857143,0
15240,1,1,1,43,-2.00,251.0548095,401.4711905,1.60,0.01928571429,0
3265.714286,1,2,1,44,0.33,2256.269905,184.2890952,0.08,0.6488333333,1
362.8571429,1,2,1,37,-0.33,145.9350952,27.09938095,0.19,0.693,0
4354.285714,1,2,2,41,0.17,1528.608286,20.44095238,0.01,1.016566667,1
12337.14286,1,2,1,49,0.00,9752.088095,483.8095238,0.05,0.9343705882,0
12700,1,2,1,49,0.00,7453.636048,272.1912381,0.04,0.6092457143,0
3628.571429,1,2,1,34,1.33,2256.028,94.34285714,0.04,0.84196,1
2177.142857,1,1,1,37,0.33,945.0735238,72.57142857,0.08,0.3660333333,1
10522.85714,1,2,1,42,-1.67,35.04595238,50.10452381,1.43,0,1
1088.571429,1,2,1,37,0.00,477.4232381,31.18757143,0.07,0.5018,1
6531.428571,1,2,2,31,-0.67,145.9109048,112.9271905,0.77,0.03456111111,1
1814.285714,1,2,2,49,0.00,1409.240381,89.4382381,0.06,1.18472,1
5805.714286,1,2,1,39,0.67,1346.490286,73.58138095,0.05,0.21356875,1
1088.571429,1,6,2,49,0.00,1056.839571,126.0444762,0.12,0.9809666667,0
8708.571429,1,1,2,47,-0.67,15.11904762,0,0.00,0.01041666667,1
9434.285714,1,3,2,43,0.00,5471.075333,350.7619048,0.06,0.5937923077,0
725.7142857,1,2,2,42,0.83,449.834,33.95738095,0.08,0.55315,1
1814.285714,1,3,2,39,0.17,1176.267952,510.2013333,0.43,0.8449,0
6531.428571,1,1,2,37,-0.67,5095.131143,1823.502286,0.36,0.2751722222,0
3991.428571,1,3,1,43,-0.67,805.3190952,433.4449524,0.54,0.003545454545,0
4717.142857,1,2,1,33,-1.00,14.15142857,14.15142857,1.00,0.003,0
1088.571429,1,2,1,45,-1.00,14.15142857,11.79285714,0.83,0.013,0
4717.142857,1,2,1,48,-2.00,106.9884286,100.5235238,0.94,0.008576923077,0
6168.571429,1,2,1,38,-0.67,329.4077619,219.6797619,0.67,0.09694117647,1
8708.571429,1,2,2,38,0.00,5577.501333,251.5809524,0.05,0.6981,0
13062.85714,1,1,2,38,-1.00,88.392,90.27885714,1.02,0.005,0
5442.857143,1,1,2,37,-0.50,2335.590476,1344.821143,0.58,0.002033333333,0
2540,1,3,2,38,0.00,1935.570714,65.21147619,0.03,0.9767142857,1
7982.857143,1,2,2,30,0.00,5893.513619,180.6847143,0.03,1.030059091,0
2902.857143,1,2,1,31,0.00,1767.156619,65.53804762,0.04,0.97945,0
6531.428571,1,1,2,31,0.00,1192.475571,245.188619,0.21,0.09681111111,0
14151.42857,1,1,1,32,0.00,986.7537143,428.9878571,0.43,0.06721538462,0
725.7142857,1,3,1,48,0.00,559.3321905,28.44195238,0.05,0.95975,1
3628.571429,1,1,1,44,0.33,3167.48281,112.4857143,0.04,0.81786,0
362.8571429,1,2,2,37,0.00,383.7577143,40.41019048,0.11,1.7018,0
2902.857143,1,3,1,42,-2.00,13.84904762,12.94190476,0.93,0.004875,0
11974.28571,1,1,1,48,-1.33,536.907619,536.907619,1.00,0,0
725.7142857,1,2,1,47,1.00,483.8095238,39.30952381,0.08,0.5314,1
9797.142857,1,1,2,33,-0.50,670.8986667,340.8317143,0.51,0.001066666667,0
10160,1,2,2,33,-2.00,120.3597143,147.1748571,1.22,0,0
6531.428571,1,2,2,33,0.00,4059.724333,250.3714286,0.06,0.5775333333,0
12700,1,3,1,44,-1.00,2465.910619,859.9472381,0.35,0.7619771429,0
7257.142857,1,3,1,44,0.33,3350.641,241.9047619,0.07,0.739085,1
1814.285714,1,2,1,41,0.00,1562.499143,51.28380952,0.03,0.98802,1
18142.85714,1,1,1,41,0.83,779.3929524,29.68171429,0.04,0.124578,0
5080,1,1,1,43,-1.00,56.55733333,54.02338095,0.96,0.01037857143,0
6531.428571,1,1,1,40,-2.00,0,0,1.00,0,1
19594.28571,1,6,2,49,0.00,2941.29581,1356.38419,0.46,0.1550407407,0
1088.571429,1,1,2,28,-1.33,9.361714286,5.745238095,0.61,0.01993333333,0
9797.142857,1,1,1,42,-1.00,336.8402857,320.723381,0.95,0.02419259259,0
7620,1,1,2,28,-1.50,0,0,1.00,0,0
5805.714286,1,4,1,45,-0.67,85.03557143,102.4708571,1.21,0,0
1814.285714,1,3,2,39,0.00,757.3130952,331.47,0.44,0.69234,0
1814.285714,1,2,2,29,-0.83,212.1323333,171.7342381,0.81,0.1028,0
7257.142857,1,2,1,33,0.00,823.8610952,195.8642381,0.24,0.287895,0
8708.571429,1,1,2,35,-0.33,44.75238095,40.82142857,0.91,0.001354166667,1
1814.285714,1,1,2,32,1.83,1723.61981,65.87066667,0.04,0.91994,1
2902.857143,1,2,2,28,-0.67,149.7269524,29.45190476,0.20,0.1334625,0
2902.857143,1,2,1,34,1.00,2532.071571,76.27861905,0.03,1.023525,1
2902.857143,1,2,1,30,0.83,1290.053905,278.1904762,0.22,0.17135,1
7257.142857,1,2,1,38,-1.00,61.99414286,42.28495238,0.68,0.037,0
7257.142857,1,3,1,41,0.00,3745.973857,127.4838095,0.03,0.859645,1
10522.85714,1,1,2,38,-1.50,0,0,1.00,0,0
2902.857143,1,2,1,39,0.00,2704.628286,67.39466667,0.02,1.8238125,0
9071.428571,1,1,1,40,-0.33,2002.566238,129.8484286,0.06,1.229284,0
1814.285714,1,2,1,37,-0.83,11.79285714,11.79285714,1.00,0,0
8708.571429,1,2,1,45,0.00,8205.282524,358.6298571,0.04,0.9511583333,0
4717.142857,1,2,1,43,-0.50,1107.917762,37.88228571,0.03,0.4597076923,0
6894.285714,1,2,1,45,0.00,2116.896476,118.5333333,0.06,0.4356,0
725.7142857,1,2,2,40,-0.33,306.9831905,116.8037143,0.38,0.06305,0
2177.142857,1,2,2,32,1.83,1836.934048,88.9,0.05,0.7984666667,0
6168.571429,1,2,1,35,1.50,596.2952381,29.63333333,0.05,0.1054117647,0
1814.285714,1,3,1,46,0.83,1332.992,53.21904762,0.04,0.71112,0
8708.571429,1,2,1,31,0.00,7786.751,291.9427619,0.04,0.9593083333,0
7257.142857,1,1,2,31,2.00,6871.673667,226.7857143,0.03,0.911535,1
4717.142857,1,1,2,31,-1.50,0,0,1.00,0,0
13062.85714,1,5,1,31,0.00,6517.23481,160.8666667,0.02,0.7526527778,0
7257.142857,1,1,2,33,0.33,2068.09219,113.0904762,0.05,0.273565,0
5805.714286,1,3,2,38,0.00,4197.077857,925.2857143,0.22,0.86835625,0
8345.714286,1,1,1,39,-1.00,23.94857143,23.94857143,1.00,0.002869565217,0
10160,1,1,1,38,-0.67,158.9435238,170.863381,1.07,0.01645714286,0
7620,1,1,1,40,0.33,703.7735238,55.74090476,0.08,0.1131619048,0
13788.57143,1,3,1,39,0.00,2084.106286,485.3879524,0.23,0.09762105263,0
9797.142857,1,2,1,36,0.50,549.8858095,205.6190476,0.37,0.02116296296,1
5442.857143,1,2,2,34,-0.17,22.10404762,20.38652381,0.92,0.006113333333,0
3991.428571,1,1,2,30,1.83,3352.243619,115.5095238,0.03,0.8028363636,0
18142.85714,1,1,2,32,-0.50,753.2188571,415.2295238,0.55,0.054636,0
3628.571429,1,2,2,41,1.50,167.5795238,51.4047619,0.31,0.01941,1
4717.142857,1,1,2,30,0.00,2544.021667,106.5348571,0.04,0.6194461538,0
7257.142857,1,1,2,34,1.00,5618.945667,272.1428571,0.05,0.752465,1
10160,1,2,2,47,0.00,5237.83681,315.7945714,0.06,0.8188607143,0
15240,1,1,1,39,0.00,3830.924762,169.9139048,0.04,0.2388880952,0
13788.57143,1,1,2,29,-0.83,16.4132381,14.38728571,0.88,0.001021052632,0
7982.857143,1,1,2,33,-1.50,0,0,1.00,0,1
11248.57143,1,2,1,35,-2.00,-12.84514286,2.128761905,-0.17,-0.001141935484,0
11248.57143,1,2,1,48,0.00,3471.538952,141.8166667,0.04,0.331116129,0
19957.14286,1,1,2,35,1.67,21496.81224,607.9792381,0.03,0.9801672727,0
6168.571429,1,1,2,36,-1.00,353.0962857,127.5926667,0.36,0.2225294118,0
1814.285714,1,1,2,35,-0.17,1364.699667,340.8800952,0.25,0.98482,0
14151.42857,1,1,1,41,-2.00,83.23942857,56.91414286,0.68,0.01798717949,0
725.7142857,1,2,2,24,-1.00,218.8089048,22.76928571,0.10,0.9098,0
2902.857143,1,1,2,26,0.00,517.3435714,102.8095238,0.20,0.2278625,0
7257.142857,1,2,2,25,-0.17,4793.887143,517.8092381,0.11,0.442845,0
2902.857143,1,2,2,27,-1.17,1.20952381,5.430761905,4.49,0,0
7257.142857,1,1,2,28,0.00,5225.578286,661.1438571,0.13,0.43695,0
4717.142857,1,2,2,30,-0.17,2095.814476,879.3238095,0.42,0.5395538462,0
7257.142857,1,2,1,28,4.67,88.646,0,0.00,0.012215,1
725.7142857,1,3,2,48,4.67,9.071428571,0,0.00,0.0125,1
11248.57143,1,2,2,35,-2.00,165.8015238,153.5006667,0.93,0.007051612903,0
5805.714286,1,3,1,40,0.00,5638.914905,230.075619,0.04,0.94031875,0
6894.285714,1,2,2,40,2.00,5677.323333,251.5809524,0.04,0.7863736842,1
3991.428571,1,2,1,49,0.00,1951.246143,76.46004762,0.04,0.4672272727,0
5442.857143,1,2,2,49,0.00,3209.755667,119.4223333,0.04,0.5735666667,0
3265.714286,1,1,1,37,0.00,1426.923619,55.94047619,0.04,0.5715333333,0
5442.857143,1,1,2,34,0.00,2112.584524,252.1675714,0.12,0.37428,0
5805.714286,1,1,1,41,-0.50,45.26038095,33.16514286,0.73,0.00485,1
6531.428571,1,1,2,34,-2.00,0,0,1.00,0,0
725.7142857,1,2,2,26,1.17,387.1867143,37.4952381,0.10,0.4238,1
1814.285714,1,2,1,32,0.00,1843.81019,78.63719048,0.04,1.0161,1
15240,1,2,1,41,0.00,6015.856952,1238.921286,0.21,0.4604047619,0
1088.571429,1,2,1,30,-0.17,984.5584286,266.9963333,0.27,0.9734,0
725.7142857,1,3,1,46,0.17,35.23947619,9.434285714,0.27,0.0918,1
7257.142857,1,1,2,38,-0.50,61.92761905,94.46380952,1.53,0.00905,0
1814.285714,1,1,2,36,0.67,1428.09081,44.52257143,0.03,0.9192,1
18142.85714,1,1,1,39,1.33,3085.307762,771.9120476,0.25,0.031552,1
1088.571429,1,3,1,42,0.50,420.2067143,54.5132381,0.13,0.4885,0
13062.85714,1,2,1,46,-2.00,105.029,53.63633333,0.51,0.02429444444,1
4717.142857,1,2,1,38,-0.67,2324.995048,90.71428571,0.04,1.797053846,0
725.7142857,1,2,1,45,0.67,76.60519048,55.43852381,0.72,-0.1022,0
7257.142857,1,1,2,34,-2.00,93.27847619,84.95090476,0.91,0.0087,0
12337.14286,1,1,1,39,0.67,6977.748905,311.452381,0.04,0.5212852941,0
1814.285714,1,1,1,33,0.33,1379.95781,68.24738095,0.05,0.8101,0
13062.85714,1,1,2,33,-2.00,7.595809524,4.088190476,0.54,0.002166666667,0
